product_id,label,confidence,form_factor,taxonomy_device_evidence,taxonomy_accessory_evidence,title_device_evidence,title_accessory_evidence,conflict,reason,title,store,leaf_categories,l3_categories,rating_number,gold_label,gold_form_factor,reviewer_note
B00M9CJIAA,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,New Hi-Fi Stereo Bluetooth Headphone Headset with NFC Function Work for Samsung Android Smart Cell Phone Apple Phone and Almost All Tablet PC - NFC Function - Over The Head (White),Beyution,Earbud Headphones,Headphones & Earbuds,50,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：细分类目为 Earbud Headphones。
B00PKTX5QC,DEVICE,0.98,OVER_EAR,2,0,0,0,0,taxonomy_device=2,LG Electronics Gruve Bluetooth Stereo Headphone - Retail Packaging - White,LG,Over-Ear Headphones,Headphones & Earbuds,7,DEVICE,OVER_EAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Over-Ear Headphones；判为 DEVICE；形态依据：细分类目为 Over-Ear Headphones。
B009NE5YAU,AMBIGUOUS,0.6,NOT_APPLICABLE,0,0,1,0,0,title_device=1,"iLuv ReF, Deep Bass On-Ear Headphones with Canvas Fabric Exterior for Apple - Compatible with iPhone 6, iPhone 5, 5S, 5C, iPad & iPod - White",iLuv,Headphones & Earbuds,Headphones & Earbuds,10,DEVICE,ON_EAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题明确为 on-ear/supra-aural，或该形态是最先出现的主体描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0031I0L2A,AMBIGUOUS,0.6,NOT_APPLICABLE,0,0,1,0,0,title_device=1,"BIRUGEAR Blue 3.5mm Metal Stereo Headset Handsfree Soft Gel Earbud with Microphone for Samsung Galaxy S5; LG G Vista, G3, Optimus F3Q, G Flex, G2 and More",BIRUGEAR,Headphones & Earbuds,Headphones & Earbuds,12,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B074QQLSQR,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,0,1,1,taxonomy_device=2;title_accessory=1;conflict,Corded Perfume Earphones High-Fidelity Audio Heavy Bass Stereo Sport Earbuds Headphones with Remote Control/Noise Isolating/Crystal Sound/Long Cord for iPhone Apple PC Computer Android Phones (Gold),IMYMAX,Earbud Headphones,Headphones & Earbuds,38,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B08BHVY73T,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"Laffav AirPods Case Cover Silicone Protective Case Skin Compatible for Apple AirPods 2 & 1 (Front LED Visible), 2 Pack, Turquoise and Mintgreen",Laffav,Cases,Cases,12138,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B07XGJVTRV,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,2,0,taxonomy_accessory=2;title_accessory=2,"Airpods Case,Airpods 2 Case,iFunny Cute 3D Cartoon Cool Funny Pig Duck Case for Airpods Case,Kids Gilrs Teens Shockproof Protective Soft Silicone Case for Airpods 1 & 2 Charging Case (Pig Duck)",iFunny,Cases,Cases,16,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B00S2P0M1C,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,Betron YSM1000 Earphones in Ear Headphones Wired 3.5mm Jack Tangle-Free Cable Case and Noise Isolating Earbuds,Betron,Earbud Headphones,Headphones & Earbuds,15398,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B000S6JSN6,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,MOTOROLA HS820 HEADSET EARPIECE BLUE TOOTH HS 820 OEM,Motorola,Headphones & Earbuds,Headphones & Earbuds,2,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题语义为手机用单耳/免提蓝牙耳机或有线耳麦。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B09MF44HCB,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,"Black Shark JoyBuds Wireless Earbuds Bluetooth 5.2, 30ms Low Latency Gaming Mode, 14.2mm Driver Music Mode with Dual Mic ENC, 1.5h Fast Charge Ipx4 Waterproof Headphones in Ear Headset",Black Shark,Earbud Headphones,Headphones & Earbuds,111,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B001CN1MAG,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Blackberry HDW-14322-002 Bluetooth Stereo Headset 3.5mm - Non-Retail Packaging - White,BlackBerry,Headphones & Earbuds,Headphones & Earbuds,7,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题语义为手机用单耳/免提蓝牙耳机或有线耳麦。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B00PKTU83U,DEVICE,0.995,ON_EAR,2,0,2,0,0,taxonomy_device=2;title_device=2,"Sony ZX Series Wired On-Ear Headphones with Mic, White MDR-ZX110AP",Sony,On-Ear Headphones,Headphones & Earbuds,104579,DEVICE,ON_EAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 On-Ear Headphones；判为 DEVICE；形态依据：标题明确为 on-ear/supra-aural，或该形态是最先出现的主体描述。
B00DN2R0BE,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,3.5mm Universal Earphone Headset with Remote Mic For iPhone 4 4S 5 Galaxy S3 S4,"MECO Co,.LTD",Headphones & Earbuds,Headphones & Earbuds,4,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题含耳塞/耳机式耳戴设备词，未出现相冲突的头戴形态描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B012FS11AC,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,HIeGI Quality Replacement Foam Pad Earbud Earpad 12 Pack Sponge Cushion Covers for iPod and Stereo Headsets - Black,HIeGI,Earpads,Earpads,240,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B0012J0O8G,AMBIGUOUS,0.6,NOT_APPLICABLE,0,0,1,0,0,title_device=1,Plantronics 74404-01 Headset Charging Cradle for Voyager 510 Bluetooth Headset,Plantronics,Headphones & Earbuds,Headphones & Earbuds,144,ACCESSORY,NOT_APPLICABLE,标题明确为耳机配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B079K52HVM,DEVICE,0.985,EARBUD_INEAR,2,0,3,1,1,taxonomy_device=2;title_device=3;title_accessory=1;conflict,Raycon E30 True Wireless Earbuds Noise Cancelling in-Ear Bluetooth Headphones with Charging Case - Blue,Raycon,Earbud Headphones,Headphones & Earbuds,8,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B071RHNDZW,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"Samsung Galaxy S8 Plus Case, SwiftBox Clear Case with Design for Samsung Galaxy S8 Plus (Grey Tiger)",YZJSM,Headphones & Earbuds,Headphones & Earbuds,2,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B071S6KS1F,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"NewFantasia Cable Boom Microphone Universal Volume Compatible with Gaming PS4 Xbox One PC Laptop Phone, Compatible with Sennheiser Momentum, Momentum 2.0, Sennheiser HD1 Headphones 4.9ft",NewFantasia,Extension Cords,Extension Cords,2,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Extension Cords 与此一致；判为 ACCESSORY。
B00I3LUWQA,DEVICE,0.98,OVER_EAR,2,0,0,0,0,taxonomy_device=2,Sony MDR-ZX310,Sony,Over-Ear Headphones,Headphones & Earbuds,12914,DEVICE,ON_EAR,标题中的便携/折叠/儿童/头带式线索或核验到的厂商规格表明耳垫压在耳廓上；判为 DEVICE / ON_EAR。
B004HQQV4W,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,Innovelis CordFits - Cord Management (Frosted Clear),Innovelis,Earpads,Earpads,7,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B07KF31HHG,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,3,0,taxonomy_accessory=2;title_accessory=3,Wireless Charging Case Cover Compatible AirPods - Qi Standard Wireless Charging Receiver Protective Case for Apple AirPods Compatible with Any Qi Wireless Charger,RunElves,Cases,Cases,10,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B00AHAPWME,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Dust brush,ILJILU,Headphones & Earbuds,Headphones & Earbuds,4,AMBIGUOUS,NOT_APPLICABLE,needs_review: 标题“Dust brush”未描述完整耳机或明确耳机配件，且与类目“Headphones & Earbuds”不一致/信息残缺；保留 AMBIGUOUS，不强行归类。
B08R58XF8Z,ACCESSORY,0.995,NOT_APPLICABLE,0,2,1,1,1,taxonomy_accessory=2;title_device=1;title_accessory=1;conflict,"Headphones EarPads Cushions Replacement for Bose QuietComfort 35 I/II, QuietComfort 25/15/ 2; AE2/ AE2W Over Ear Headphones Replacement Pads (Sliver)",TPLTECH,Earpads,Earpads,21,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B0725BV2WR,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,0,1,1,taxonomy_device=2;title_accessory=1;conflict,"ALXCD Ear Gel for iPhone Earpods, Ear Buds Tips, 4 Pair Anti-Slip Soft Silicone Replacement Earbud Tips for Earphone of iPhone7 SE 6s iPhone 6s Plus 5s [Sport](Pink/Purple/Green/Blue)",ALXCD,Earbud Headphones,Headphones & Earbuds,9,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳塞套，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0C2TY1YY7,AMBIGUOUS,0.5,NOT_APPLICABLE,0,2,2,0,1,taxonomy_accessory=2;title_device=2;conflict,"Aproca Grey Hard Storage Travel Case, Fit for Soundcore Anker Life Q20 Hybrid Active Noise Cancelling Headphones",Aproca,Cases,Cases,74,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0BF145LHJ,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,2,0,taxonomy_accessory=2;title_accessory=2,Luckvan Foam Ear Tips for Galaxy Buds2 Pro Earbuds Tips Replacement Samsung Galaxy Buds2 Pro Memory Foam Tips fit Charging Case Purple LMS 3 Pairs,Luckvan,Earpads,Earpads,15,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B01DXUTOXW,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Outfit Peanuts vs Bella Shirts Topper Snowy,ISTOYO,Headphones & Earbuds,Headphones & Earbuds,16,AMBIGUOUS,NOT_APPLICABLE,needs_review: 标题“Outfit Peanuts vs Bella Shirts Topper Snowy”未描述完整耳机或明确耳机配件，且与类目“Headphones & Earbuds”不一致/信息残缺；保留 AMBIGUOUS，不强行归类。
B0BXLYHF9P,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,"Skullcandy Indy Evo True Wireless In-Ear Bluetooth Earbuds, Compatible with iPhone and Android / Charging Case and Microphone / Great for Gym, Sports, and Gaming, IP55 Water Dust Resistant - 92 Blue",Skullcandy,Earbud Headphones,Headphones & Earbuds,31354,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07KM3TKKZ,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"Airpods Case, Music tracker Protective Thicken Airpods Cover Soft Silicone Chargeable Headphone Case with Anti-Lost Carabiner for Apple Airpods 1&2 Charging Case (Navy)",Music tracker,Cases,Cases,20859,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B08HJ7YPRT,ACCESSORY,0.995,NOT_APPLICABLE,0,2,1,2,1,taxonomy_accessory=2;title_device=1;title_accessory=2;conflict,Magnetic Charging Cable for AfterShokz OpenRun & Aeropex & OpenComm & OpenRun Pro Bone Conduction Wireless Bluetooth Headphones,LZYDD,Extension Cords,Extension Cords,21,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Extension Cords 与此一致；判为 ACCESSORY。
B0023RRNRQ,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"Skullcandy S4CHBZ-BP Chops Earbuds, (Black/Pink) (Discontinued by Manufacturer)",Skullcandy,Headphones & Earbuds,Headphones & Earbuds,86,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0BK5CHQ6C,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,"Earbud Cleaning Kit, Cleaner Kit for Airpods Multi-Function Airpods Cleaning Pen with Soft Brush Flocking Sponge Cleaning Tools for Bluetooth Earbud Case Headphones Camera Phone White",Saijiasike,Earbud Headphones,Headphones & Earbuds,27,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07H7Z38Y1,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"Fishing Rod Sleeve Socks, Casting Rod Sleeve, 5.6ft Length, 1.1 inches Wide, Fishing Rod Cover Expand 150%, Rod Sleeves Cover Pole Tip, UV Fishing Rod Socks for 6.6ft - 7.6ft Poles, Fly Rod Sock 1 Pr",WOOZZONG,Headphones & Earbuds,Headphones & Earbuds,3,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B00LEVRT0S,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,"myLife Cherry Blossom Pink with Gold Zipper {Glamorous Design} Faux Leather (Card, Cash and ID Holder + Magnetic Closing + Hand Strap) Slim Wallet for the iPhone 5C Smartphone by Apple (External Textured Synthetic Leather with Magnetic Clip + Internal Secure Snap In Hard Rubberized Bumper Holder) ""MORE INFO: This lightweight iPhone 5C wallet is made of durable and high quality synthetic leather and is designed to fit the iPhone 5C only. The leather itself is textured to prevent the wallet from s",myLife Brand Products,Adapters,Adapters,1,ACCESSORY,NOT_APPLICABLE,标题明确为支架/挂架，不是可独立使用的完整耳机；细分类目 Adapters 与此一致；判为 ACCESSORY。
B001P5I4XY,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,KICKER (09EB141R) Advanced In-Ear Monitors (Red) (Discontinued by Manufacturer),KICKER,Headphones & Earbuds,Headphones & Earbuds,3,DEVICE,EARBUD_INEAR,标题/型号表明是入耳耳塞、手机单耳蓝牙耳机、运动耳机或随身耳塞系统；判为 DEVICE / EARBUD_INEAR。 原自动标签为 AMBIGUOUS，本次复核后更正。
B08ZYHF7DX,ACCESSORY,0.995,NOT_APPLICABLE,0,2,1,2,1,taxonomy_accessory=2;title_device=1;title_accessory=2;conflict,Solo 3 Earpads Replacement Ear Pads Protein PU Leather Ear Cushion Compatible with Beats by Dr. Dre Solo 2.0 Solo3 Wireless On-Ear Headphones (Aqua Blue),CONVELIFE,Earpads,Earpads,85,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B08ZFYF8Z9,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"AirPods Protective case, 3D Cute and Stylish Goldfish Biscuit Candy Bag AirPods case, Soft Silicone Wireless Earphone Accessories and Apple Airpods 1&2 Shell with Keychain (Small Fish) (Orange White)",UiiWout fgyu,Cases,Cases,58,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B004DKUEJK,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Smart wrap Electronics / Cell Phone Earphone Headset Cord Wrap Manager - Fishbone White Black Blue 3 Colors 3-Pack,Reiko Wireless,Headphones & Earbuds,Headphones & Earbuds,2,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题含耳塞/耳机式耳戴设备词，未出现相冲突的头戴形态描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0C8NFRLTV,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"Headphone Adapter for iPhone, 2 in 1 Lightning to 3.5mm Jack Adapter Aux Audio Dongle Earphone Converter Compatible with iPhone 14/13/12/11/XR/XS/Max/X/8/7 [Apple MFi Certified]",Masterplug,Adapters,Adapters,11481,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Adapters 与此一致；判为 ACCESSORY。
