brand_store,product_count,review_count,median_price,median_rating,mean_rating,median_reviews_per_product,review_share
Qiwoo,3,40,,3.7,3.8333333333333335,12.0,1.3503559200616303e-05
Termichy,3,40,,3.9,3.9333333333333336,2.0,1.3503559200616303e-05
IDANCE,16,39,36.75,4.05,3.8375,1.5,1.3165970220600895e-05
Astell&Kern,15,39,598.5,4.1,4.073333333333333,2.0,1.3165970220600895e-05
Partron,11,39,,3.8,3.8909090909090907,3.0,1.3165970220600895e-05
Fostex,9,39,1249.99,3.8,3.855555555555556,4.0,1.3165970220600895e-05
Bioworld,6,39,7.99,4.0,4.183333333333334,6.0,1.3165970220600895e-05
LSTN Sound,6,39,,3.55,3.266666666666667,4.0,1.3165970220600895e-05
Fukvee,5,39,,3.7,3.6799999999999997,1.0,1.3165970220600895e-05
LOXZOCX,5,39,,3.3,3.18,9.0,1.3165970220600895e-05
BLACKZONE CONTROLLERS,4,39,,3.1,3.175,11.0,1.3165970220600895e-05
CordCruncher,4,39,,3.15,3.175,7.0,1.3165970220600895e-05
AMZLIFE,3,39,,3.7,3.9333333333333336,18.0,1.3165970220600895e-05
CLARITY,3,39,46.99,3.8,3.766666666666667,9.0,1.3165970220600895e-05
COMPLY,3,39,69.62,3.3,3.266666666666667,10.0,1.3165970220600895e-05
W-KING,3,39,,3.3,3.266666666666667,12.0,1.3165970220600895e-05
X-mini,8,38,,4.0,3.9875,1.0,1.2828381240585487e-05
NANKA,7,38,10.78,2.7,2.857142857142857,2.0,1.2828381240585487e-05
VESETA-QILI,7,38,,3.4,3.4714285714285715,4.0,1.2828381240585487e-05
NIAtech,6,38,19.99,4.2,4.166666666666667,7.0,1.2828381240585487e-05
CALIONLTD,5,38,13.99,3.9,3.94,1.0,1.2828381240585487e-05
Farstrider,5,38,,3.1,3.12,4.0,1.2828381240585487e-05
FOGUTUNE,4,38,8.86,3.9499999999999997,3.9749999999999996,3.0,1.2828381240585487e-05
GAMURRY,4,38,6.99,4.1,4.074999999999999,10.0,1.2828381240585487e-05
Jewel,4,38,,3.6,3.55,11.0,1.2828381240585487e-05
SOUNDPIE,9,37,,3.5,3.6999999999999997,2.0,1.249079226057008e-05
Campfire Audio,8,37,799.0,4.15,4.2,3.0,1.249079226057008e-05
Instiwitt,8,37,39.99,3.9,3.9875,1.5,1.249079226057008e-05
Ranger5,8,37,,4.1,4.137499999999999,2.5,1.249079226057008e-05
GAOAG,5,37,69.99,3.6,3.56,6.0,1.249079226057008e-05
ALPHA DELTA,3,37,62.45,3.8,3.633333333333333,6.0,1.249079226057008e-05
HUAYUANXIN,3,37,,3.2,3.1333333333333333,14.0,1.249079226057008e-05
Halo,3,37,,3.4,3.3666666666666667,7.0,1.249079226057008e-05
SailsON Electronics,3,37,,3.3,3.3000000000000003,4.0,1.249079226057008e-05
Travelon,3,37,,3.0,3.0666666666666664,1.0,1.249079226057008e-05
BBHCDB,15,36,,4.5,4.026666666666666,2.0,1.2153203280554672e-05
LoveAcc,10,36,,3.2,3.12,3.5,1.2153203280554672e-05
NUARL,7,36,135.5,3.8,3.8285714285714287,2.0,1.2153203280554672e-05
ROCK JAW,6,36,40.47,3.7,3.9333333333333336,3.5,1.2153203280554672e-05
RELAXYO,4,36,29.99,3.5,3.325,4.0,1.2153203280554672e-05
Hrbzo,3,36,18.99,3.8,3.9666666666666663,8.0,1.2153203280554672e-05
Eskuche,10,35,,3.55,3.6100000000000003,2.0,1.1815614300539264e-05
ART+SOUND,9,35,22.49,3.9,3.811111111111111,3.0,1.1815614300539264e-05
CG&RP,9,35,,3.0,2.977777777777778,1.0,1.1815614300539264e-05
Ematic,9,35,14.99,3.2,3.211111111111111,1.0,1.1815614300539264e-05
Joyshare,9,35,,3.3,3.1555555555555554,3.0,1.1815614300539264e-05
YZJSM,9,35,30.14,3.0,3.1888888888888887,3.0,1.1815614300539264e-05
Micool,8,35,39.99,3.5,3.4375,3.5,1.1815614300539264e-05
Onhear,6,35,,4.300000000000001,4.3,5.5,1.1815614300539264e-05
5-Star,5,35,,4.2,4.2,8.0,1.1815614300539264e-05
Aiptek,4,35,29.99,3.3499999999999996,3.275,7.5,1.1815614300539264e-05
CHENG FEI KE,4,35,26.99,3.5,3.475,5.0,1.1815614300539264e-05
Effie,4,35,,2.75,2.75,7.0,1.1815614300539264e-05
IFENC,4,35,59.94499999999999,4.2,4.15,6.0,1.1815614300539264e-05
Arrow Dancer,3,35,15.99,4.0,3.9,3.0,1.1815614300539264e-05
Blimp Lab,3,35,,3.6,3.733333333333333,11.0,1.1815614300539264e-05
Chof,3,35,,3.9,3.9,14.0,1.1815614300539264e-05
DICEKOO,3,35,,3.8,3.6666666666666665,8.0,1.1815614300539264e-05
Meyer,3,35,18.49,4.5,4.433333333333334,10.0,1.1815614300539264e-05
WISELION,3,35,29.99,4.1,4.133333333333333,13.0,1.1815614300539264e-05
Safe,13,34,,3.6,3.376923076923077,2.0,1.1478025320523856e-05
Beach Camera,8,34,,4.5,4.25,3.5,1.1478025320523856e-05
CWNOTBHY,8,34,9.945,4.4,4.0875,2.0,1.1478025320523856e-05
GN Netcom,8,34,39.99,3.1,3.0625,1.0,1.1478025320523856e-05
Massive Audio,8,34,,3.5,3.475,3.5,1.1478025320523856e-05
Pantech,8,34,13.99,3.8,3.4875,2.5,1.1478025320523856e-05
electromott,7,34,,3.5,3.457142857142857,5.0,1.1478025320523856e-05
OINMELY,6,34,9.99,3.95,3.8000000000000003,4.0,1.1478025320523856e-05
CHSMONB,5,34,,3.1,3.16,5.0,1.1478025320523856e-05
CelsusSound,5,34,27.49,3.6,3.7399999999999998,5.0,1.1478025320523856e-05
Kasonic,5,34,16.91,3.1,2.8,5.0,1.1478025320523856e-05
Zonsk,5,34,79.99,3.5,3.38,8.0,1.1478025320523856e-05
puersit,5,34,,4.0,4.08,4.0,1.1478025320523856e-05
AWESAFE,4,34,,3.4,3.35,8.0,1.1478025320523856e-05
Aqnmrnm,4,34,,3.2,3.225,7.5,1.1478025320523856e-05
Haoos,4,34,6.99,3.45,3.35,6.0,1.1478025320523856e-05
NUU,4,34,24.9,3.9499999999999997,3.3,8.0,1.1478025320523856e-05
WAVEFUN,4,34,20.99,3.8499999999999996,4.0,9.5,1.1478025320523856e-05
kolodosa,4,34,9.99,3.6,3.65,6.0,1.1478025320523856e-05
kuayang,4,34,39.0,3.95,3.95,8.0,1.1478025320523856e-05
FIRACORE,3,34,,4.9,4.766666666666667,5.0,1.1478025320523856e-05
Vaytong,3,34,9.68,3.8,3.9,8.0,1.1478025320523856e-05
YTYC,3,34,20.99,4.0,4.033333333333333,14.0,1.1478025320523856e-05
shsuert,3,34,,4.4,4.5,9.0,1.1478025320523856e-05
FEDAI,17,33,19.49,4.3,4.347058823529412,1.0,1.1140436340508449e-05
NIXON,17,33,19.99,3.3,3.570588235294118,1.0,1.1140436340508449e-05
ALTEAM,8,33,25.49,3.95,3.7125000000000004,1.0,1.1140436340508449e-05
Ferarri,7,33,,3.3,3.142857142857143,4.0,1.1140436340508449e-05
Dilvpoetry,6,33,134.55,4.3,4.166666666666667,3.0,1.1140436340508449e-05
Earjax,6,33,16.52,3.4,3.016666666666667,2.5,1.1140436340508449e-05
Onamicit,6,33,,3.3,3.466666666666667,2.0,1.1140436340508449e-05
LP,5,33,,3.2,3.3200000000000003,7.0,1.1140436340508449e-05
Malektronic,5,33,199.99,3.6,3.9200000000000004,4.0,1.1140436340508449e-05
nobranded,5,33,,4.4,4.0200000000000005,8.0,1.1140436340508449e-05
Pilot Electronics,4,33,,3.3,2.875,1.0,1.1140436340508449e-05
Hedocell,28,32,,4.0,3.642857142857143,1.0,1.0802847360493043e-05
Bounce Generation,20,32,,5.0,4.845000000000001,1.0,1.0802847360493043e-05
Reiko,13,32,7.890000000000001,3.1,2.8076923076923075,1.0,1.0802847360493043e-05
Bell'O,12,32,27.59,3.5,3.5416666666666665,2.0,1.0802847360493043e-05
Pavlysh,10,32,,3.9,3.95,2.0,1.0802847360493043e-05
SENGKOB,9,32,,5.0,4.466666666666667,1.0,1.0802847360493043e-05
Everdigi,8,32,,3.9,3.6999999999999997,4.0,1.0802847360493043e-05
Mudtun,8,32,21.99,3.4,3.375,3.0,1.0802847360493043e-05
GoodQbuy,6,32,15.99,3.1500000000000004,3.233333333333333,7.0,1.0802847360493043e-05
TUMI,6,32,,3.0,2.6999999999999997,3.0,1.0802847360493043e-05
MOHADU,5,32,6.98,4.3,4.24,4.0,1.0802847360493043e-05
ONXE,5,32,17.99,4.4,4.380000000000001,3.0,1.0802847360493043e-05
SUYUZREY,5,32,19.99,3.9,3.7399999999999998,6.0,1.0802847360493043e-05
dB Logic,5,32,,3.4,3.3200000000000003,7.0,1.0802847360493043e-05
ADiPROD,4,32,,3.4,3.4,8.0,1.0802847360493043e-05
ELLA'S EARS,4,32,97.49,3.9,4.05,6.0,1.0802847360493043e-05
RUJAPIS,4,32,19.99,4.1,4.125,7.5,1.0802847360493043e-05
AMMON,3,32,,3.6,3.6999999999999997,9.0,1.0802847360493043e-05
Anhendeler,3,32,,4.2,4.166666666666667,6.0,1.0802847360493043e-05
BAIBAO,3,32,,3.4,3.4,12.0,1.0802847360493043e-05
CARDAS AUDIO,3,32,,3.2,3.5666666666666664,13.0,1.0802847360493043e-05
FOLEY,3,32,33.99,3.6,3.6,11.0,1.0802847360493043e-05
FashionLive,3,32,,3.7,3.733333333333333,12.0,1.0802847360493043e-05
Garmin,3,32,399.99,4.1,4.0,8.0,1.0802847360493043e-05
Maleroads,3,32,,3.3,3.266666666666667,12.0,1.0802847360493043e-05
TS-MAYKA,3,32,13.99,3.8,3.733333333333333,5.0,1.0802847360493043e-05
Unitnen,3,32,,3.4,3.5666666666666664,9.0,1.0802847360493043e-05
Vonaural,3,32,,4.8,4.533333333333333,8.0,1.0802847360493043e-05
onn.,3,32,,3.7,3.6666666666666665,3.0,1.0802847360493043e-05
Mobile Spec,18,31,13.99,3.0,2.6888888888888887,1.5,1.0465258380477635e-05
General,9,31,429.0,3.8,3.755555555555555,2.0,1.0465258380477635e-05
RAVIAD,9,31,19.99,4.2,4.044444444444444,1.0,1.0465258380477635e-05
MOHIPI,7,31,39.99,3.3,3.0285714285714285,6.0,1.0465258380477635e-05
SP SOUNDPRETTY,7,31,23.02,3.3,2.9714285714285715,4.0,1.0465258380477635e-05
Gear4,6,31,23.71,4.05,3.9,2.0,1.0465258380477635e-05
ibrain,6,31,23.99,3.7,3.6666666666666665,5.0,1.0465258380477635e-05
Gigastone,5,31,27.490000000000002,3.5,3.56,2.0,1.0465258380477635e-05
Tamshun,5,31,,3.9,3.8200000000000003,3.0,1.0465258380477635e-05
AIKONSOUND,4,31,,3.8499999999999996,3.825,7.5,1.0465258380477635e-05
Eachbid,4,31,,3.5,3.4,9.0,1.0465258380477635e-05
VXWK,4,31,44.99,4.300000000000001,4.025,7.5,1.0465258380477635e-05
uxcell,4,31,11.99,2.8,2.8,6.5,1.0465258380477635e-05
CKLYYL,3,31,9.97,4.2,4.166666666666667,7.0,1.0465258380477635e-05
SAMERIVER,3,31,,2.4,2.533333333333333,6.0,1.0465258380477635e-05
TDA Trading,3,31,9.99,3.4,3.1666666666666665,3.0,1.0465258380477635e-05
i-Bud,3,31,5.5,3.6,3.6,11.0,1.0465258380477635e-05
Xenda,19,30,11.99,2.1,2.4894736842105263,1.0,1.0127669400462227e-05
Neva Wireless,15,30,14.99,2.8,2.8733333333333335,1.0,1.0127669400462227e-05
Gaweb,12,30,,3.4,3.525,1.0,1.0127669400462227e-05
ONXIGLI,9,30,,5.0,4.577777777777778,3.0,1.0127669400462227e-05
meidongg,9,30,119.99,3.5,3.111111111111111,1.0,1.0127669400462227e-05
VNMN,7,30,25.99,5.0,4.671428571428572,1.0,1.0127669400462227e-05
TrueAudio Technology,6,30,,3.7,3.65,2.5,1.0127669400462227e-05
Tuanzi,5,30,57.99,3.5,3.46,4.0,1.0127669400462227e-05
WSCSR,5,30,,3.3,3.22,3.0,1.0127669400462227e-05
Dekoni Audio,4,30,14.99,4.3,4.325,7.5,1.0127669400462227e-05
VM Audio,4,30,,3.25,3.1,5.5,1.0127669400462227e-05
VOJO,4,30,,3.35,3.55,5.0,1.0127669400462227e-05
SYNTRAVA,3,30,96.275,3.1,3.3666666666666667,13.0,1.0127669400462227e-05
Yeslike,3,30,,3.7,4.033333333333333,7.0,1.0127669400462227e-05
seaball,3,30,12.99,3.7,3.6333333333333333,2.0,1.0127669400462227e-05
LCYDZ,11,29,8.99,4.0,4.0,1.0,9.79008042044682e-06
NEMO DIGITAL,8,29,5.99,2.7,2.475,1.0,9.79008042044682e-06
humantoolz,8,29,,3.5999999999999996,3.7874999999999996,2.5,9.79008042044682e-06
SPRINT4DEALS,7,29,10.49,3.8,4.014285714285714,2.0,9.79008042044682e-06
Gaea,6,29,,3.45,3.533333333333333,2.0,9.79008042044682e-06
Marc Ecko,6,29,20.0,3.3,3.1333333333333333,2.0,9.79008042044682e-06
VOSON,6,29,10.36,3.9,4.033333333333333,4.0,9.79008042044682e-06
bonein,6,29,175.0,3.1,3.0666666666666664,3.0,9.79008042044682e-06
Muryobaoo,5,29,,3.2,3.5,5.0,9.79008042044682e-06
ertSafe,5,29,,3.7,3.7,3.0,9.79008042044682e-06
LHBHT,4,29,10.99,3.7,3.55,4.5,9.79008042044682e-06
SoSickWithIt,4,29,,3.5,3.475,8.0,9.79008042044682e-06
StitchGreen,4,29,24.99,3.6,3.6,2.0,9.79008042044682e-06
CableVantage,3,29,,3.2,3.033333333333333,9.0,9.79008042044682e-06
Despicable Me,3,29,19.99,3.8,4.033333333333333,2.0,9.79008042044682e-06
Invotis,3,29,,4.0,3.8000000000000003,14.0,9.79008042044682e-06
MTX,3,29,,3.9,2.966666666666667,8.0,9.79008042044682e-06
QYCHHJ,3,29,26.98,3.8,3.8666666666666667,11.0,9.79008042044682e-06
Wishion,3,29,,3.6,3.6333333333333333,9.0,9.79008042044682e-06
SJM-inems,19,28,50.0,2.6,2.636842105263158,1.0,9.452491440431412e-06
Selna,18,28,16.49,3.5,3.2055555555555557,1.0,9.452491440431412e-06
ChicBuds,12,28,4.99,3.6,3.4166666666666665,1.5,9.452491440431412e-06
Mental Beats,11,28,,3.0,3.1090909090909093,2.0,9.452491440431412e-06
Zhicity,11,28,,3.2,3.0727272727272723,1.0,9.452491440431412e-06
Ecko Unltd.,10,28,,3.1,3.12,1.5,9.452491440431412e-06
Tikgram,9,28,39.99,3.5,3.4444444444444446,2.0,9.452491440431412e-06
True Blue,7,28,,2.5,2.4285714285714284,2.0,9.452491440431412e-06
I-Mego,6,28,,3.1,3.5,2.0,9.452491440431412e-06
MALIHOO,6,28,29.99,3.95,3.9,3.0,9.452491440431412e-06
TOP,6,28,24.99,3.55,3.4499999999999997,1.5,9.452491440431412e-06
Cianyyee,5,28,9.99,3.7,3.88,3.0,9.452491440431412e-06
Pashion,5,28,,3.6,3.8,4.0,9.452491440431412e-06
ZNXZXP,5,28,28.99,4.0,4.04,4.0,9.452491440431412e-06
3EIGHTY5,4,28,19.95,2.9,3.15,7.0,9.452491440431412e-06
AIWOXING,4,28,,3.5,3.475,5.5,9.452491440431412e-06
CHOKMAX,4,28,,3.45,3.5,7.5,9.452491440431412e-06
Lisa Frank,4,28,,3.75,3.975,6.5,9.452491440431412e-06
AICHOC,3,28,,2.9,2.566666666666667,9.0,9.452491440431412e-06
CHARM&MAGIC,3,28,,3.1,3.1,7.0,9.452491440431412e-06
CHIMNE,3,28,16.99,3.8,3.6333333333333333,8.0,9.452491440431412e-06
Damson,3,28,,3.0,3.3000000000000003,13.0,9.452491440431412e-06
Golvery,3,28,28.99,4.4,4.266666666666667,2.0,9.452491440431412e-06
MOXYO,3,28,9.99,3.6,3.766666666666667,9.0,9.452491440431412e-06
NexGenGear,3,28,,3.2,3.4333333333333336,11.0,9.452491440431412e-06
SmartOmni,3,28,,2.9,2.9,9.0,9.452491440431412e-06
ZLBBM,3,28,,3.5,3.533333333333333,8.0,9.452491440431412e-06
ACSUN,20,27,,5.0,4.765,1.0,9.114902460416004e-06
Amokeoo,7,27,,3.5,3.414285714285714,3.0,9.114902460416004e-06
BOYA,7,27,30.0,4.4,3.8428571428571425,4.0,9.114902460416004e-06
BuyVaya,7,27,,3.7,3.6714285714285713,3.0,9.114902460416004e-06
ABKO,6,27,33.99,3.5,3.483333333333333,2.5,9.114902460416004e-06
JTCTC,6,27,,3.35,3.283333333333333,4.0,9.114902460416004e-06
Soundstream,6,27,34.95,3.8,3.8333333333333335,5.0,9.114902460416004e-06
AOKII,4,27,,3.55,3.5,5.0,9.114902460416004e-06
BigHubBub.com,4,27,,4.2,4.175,6.5,9.114902460416004e-06
Sicanal,4,27,14.85,4.55,4.55,6.5,9.114902460416004e-06
Easycat,3,27,28.99,3.3,3.233333333333333,2.0,9.114902460416004e-06
rock space,3,27,,3.4,3.233333333333333,9.0,9.114902460416004e-06
OZJONGK,17,26,16.35,4.5,4.041176470588235,1.0,8.777313480400596e-06
Claire's,16,26,,4.05,3.94375,1.0,8.777313480400596e-06
TEDATATA,16,26,50.4,2.2,2.075,1.0,8.777313480400596e-06
MOSAJIE,10,26,,3.1500000000000004,2.92,2.0,8.777313480400596e-06
ZTTW,9,26,19.99,3.6,3.5888888888888886,2.0,8.777313480400596e-06
FIDUE,8,26,499.99,3.1500000000000004,3.425,1.0,8.777313480400596e-06
LIIOGU,8,26,,1.5,1.55,2.5,8.777313480400596e-06
Urban Nirvana,7,26,39.415,2.4,2.0714285714285716,3.0,8.777313480400596e-06
lalacosy,6,26,11.99,4.25,4.216666666666667,1.5,8.777313480400596e-06
Alcatel,5,26,,3.3,3.16,7.0,8.777313480400596e-06
ECOAMICA,5,26,27.99,2.5,2.84,4.0,8.777313480400596e-06
Recoton,5,26,,3.5,3.8,3.0,8.777313480400596e-06
Audiobahn,4,26,,3.5999999999999996,3.825,5.5,8.777313480400596e-06
Bloody,3,26,54.99,4.5,4.366666666666666,6.0,8.777313480400596e-06
"GUANDA TECHNOLOGIES CO., LTD.",3,26,19.99,3.7,3.866666666666667,6.0,8.777313480400596e-06
KO-STAR,3,26,21.99,4.1,4.366666666666666,8.0,8.777313480400596e-06
Kofarrten,3,26,15.99,3.6,3.8333333333333335,9.0,8.777313480400596e-06
SDGHAW,3,26,,4.1,4.0,9.0,8.777313480400596e-06
SYB,3,26,48.0,3.5,3.5666666666666664,3.0,8.777313480400596e-06
Soundphonic,3,26,,3.7,3.8333333333333335,9.0,8.777313480400596e-06
VOTONES,3,26,,3.7,3.6333333333333333,6.0,8.777313480400596e-06
Westone Audio,3,26,449.99,4.0,3.1,3.0,8.777313480400596e-06
archgon,3,26,63.8,4.0,4.033333333333333,5.0,8.777313480400596e-06
RP&NM,21,25,,3.0,2.9952380952380953,1.0,8.439724500385188e-06
YouthCamp,15,25,,3.7,3.8400000000000003,1.0,8.439724500385188e-06
Spoontiques,9,25,9.98,4.2,4.2555555555555555,2.0,8.439724500385188e-06
Vibe Sound,8,25,,3.3,3.2,2.5,8.439724500385188e-06
FreSky,6,25,,3.4,3.3666666666666667,3.0,8.439724500385188e-06
Five Below,5,25,,3.2,3.22,2.0,8.439724500385188e-06
NFS,5,25,,3.9,4.12,2.0,8.439724500385188e-06
Alpine,4,25,,4.05,4.15,1.5,8.439724500385188e-06
Bchangss,4,25,,3.8,3.8,6.0,8.439724500385188e-06
DOBVDLA,4,25,68.99,3.35,3.625,4.5,8.439724500385188e-06
HUIZL,4,25,18.99,3.4,3.425,4.0,8.439724500385188e-06
Operatek,4,25,,4.0,3.95,6.0,8.439724500385188e-06
Slowbull,4,25,13.29,4.15,4.275,4.5,8.439724500385188e-06
VBASS,4,25,,3.35,3.65,7.5,8.439724500385188e-06
Audio Bone,3,25,,3.2,3.1666666666666665,8.0,8.439724500385188e-06
Funcl,3,25,,3.8,3.7999999999999994,3.0,8.439724500385188e-06
Junwolf,3,25,,4.0,3.7999999999999994,8.0,8.439724500385188e-06
Lenntek,3,25,,4.3,4.133333333333334,3.0,8.439724500385188e-06
OKINBCTR,3,25,,3.9,3.8000000000000003,6.0,8.439724500385188e-06
Parhatstor,3,25,,3.8,3.8333333333333335,6.0,8.439724500385188e-06
TELNP,3,25,69.99,4.8,4.8,10.0,8.439724500385188e-06
Unipows,3,25,9.99,4.0,3.8333333333333335,3.0,8.439724500385188e-06
Vitetaket,3,25,,4.6,4.566666666666666,8.0,8.439724500385188e-06
Warrior By Ihip,3,25,9.95,3.3,2.6,10.0,8.439724500385188e-06
misognare,3,25,,3.9,3.9333333333333336,7.0,8.439724500385188e-06
umi,3,25,,3.8,3.766666666666666,5.0,8.439724500385188e-06
Bytech,13,24,15.82,1.4,2.4153846153846152,1.0,8.10213552036978e-06
BUYIT,10,24,,3.6,3.6,1.5,8.10213552036978e-06
Kinera,8,24,559.0,4.699999999999999,4.525,1.0,8.10213552036978e-06
Bibuds,7,24,,3.3,3.542857142857143,2.0,8.10213552036978e-06
CellularFactory,7,24,,4.0,3.8714285714285714,3.0,8.10213552036978e-06
AMZ Original,6,24,,4.5,4.3999999999999995,3.0,8.10213552036978e-06
AVOVA,6,24,9.99,3.75,3.6999999999999997,3.5,8.10213552036978e-06
COBALTX,6,24,33.25,3.45,3.4333333333333336,3.0,8.10213552036978e-06
FALATEK,6,24,,4.0,3.9499999999999997,2.5,8.10213552036978e-06
Ivation,6,24,,3.8,3.8000000000000003,4.0,8.10213552036978e-06
Yooken,6,24,22.49,3.7,3.516666666666667,3.5,8.10213552036978e-06
Eranova,5,24,12.89,3.8,3.72,5.0,8.10213552036978e-06
HOTLIFE,5,24,,3.7,3.6,4.0,8.10213552036978e-06
Sainyer,5,24,,3.8,3.9,3.0,8.10213552036978e-06
Ubluker,5,24,,4.3,4.24,6.0,8.10213552036978e-06
VOWSVOWS,5,24,,3.6,3.08,6.0,8.10213552036978e-06
Feastind,4,24,11.99,3.9499999999999997,3.3,4.0,8.10213552036978e-06
Flutesan,4,24,39.99,4.25,4.325,5.5,8.10213552036978e-06
JYPS,4,24,,3.55,3.55,1.5,8.10213552036978e-06
LENNYONE,4,24,,3.25,3.4,1.5,8.10213552036978e-06
MAQRBAQR,4,24,9.99,3.45,3.4499999999999997,4.0,8.10213552036978e-06
QODISA,4,24,69.99,4.25,4.05,6.5,8.10213552036978e-06
Uniden,4,24,,2.5,2.275,1.5,8.10213552036978e-06
Arkimd,3,24,,3.7,3.7000000000000006,10.0,8.10213552036978e-06
LETTON,3,24,,3.4,3.3333333333333335,7.0,8.10213552036978e-06
NAD,3,24,,3.5,3.4333333333333336,9.0,8.10213552036978e-06
Ohio Audio,3,24,,3.8,3.9333333333333336,1.0,8.10213552036978e-06
Verbatim,3,24,4.88,3.8,3.6999999999999997,9.0,8.10213552036978e-06
EarHugz,18,23,10.32,3.8499999999999996,3.8388888888888886,1.0,7.764546540354375e-06
NISMobile,14,23,25.99,3.8499999999999996,3.65,1.0,7.764546540354375e-06
Yunsailing,10,23,45.49,3.5,3.5700000000000003,1.5,7.764546540354375e-06
Blue Fox,7,23,8.0,3.0,3.142857142857143,1.0,7.764546540354375e-06
Candy Comfort Earphones,6,23,,3.85,3.9333333333333336,3.5,7.764546540354375e-06
Ciglow,6,23,10.95,3.05,2.966666666666667,2.5,7.764546540354375e-06
Everlast,6,23,,3.05,2.5833333333333335,2.5,7.764546540354375e-06
Firzero,6,23,9.99,3.5,3.216666666666667,2.0,7.764546540354375e-06
DSI,4,23,179.0,4.0,4.15,4.5,7.764546540354375e-06
ENGWE,4,23,,3.7,3.7,6.0,7.764546540354375e-06
LPS USA,4,23,,3.45,3.375,6.5,7.764546540354375e-06
MYJK,4,23,,3.5,3.5,3.5,7.764546540354375e-06
SENTRY,4,23,26.75,3.2,3.3,3.5,7.764546540354375e-06
WATOTGAFER,4,23,9.99,4.25,4.25,5.5,7.764546540354375e-06
ieGeek,4,23,,3.1500000000000004,3.125,4.5,7.764546540354375e-06
Bukm,3,23,,2.9,3.0666666666666664,3.0,7.764546540354375e-06
GoldenPlayer,3,23,30.485,3.7,2.9,7.0,7.764546540354375e-06
Leadingstar,3,23,,2.8,2.7999999999999994,9.0,7.764546540354375e-06
MaxiAids,3,23,91.975,4.4,4.133333333333334,5.0,7.764546540354375e-06
OM Audio,3,23,,3.0,3.3666666666666667,9.0,7.764546540354375e-06
POSEAG,3,23,,3.7,3.733333333333333,4.0,7.764546540354375e-06
TRIPOWIN,3,23,,4.2,4.066666666666666,4.0,7.764546540354375e-06
Targus,3,23,,3.8,3.6999999999999997,4.0,7.764546540354375e-06
AccessoryChoice,18,22,11.99,2.95,2.588888888888889,1.0,7.426957560338966e-06
Chumia,11,22,51.815,4.1,4.054545454545455,1.0,7.426957560338966e-06
Life-Tech,10,22,4.99,3.25,3.0300000000000002,1.0,7.426957560338966e-06
NOCRLG,8,22,38.88,2.7,2.925,1.5,7.426957560338966e-06
Sentry,8,22,,2.85,2.5625,2.0,7.426957560338966e-06
bulk buys,6,22,,2.3,2.5666666666666664,2.0,7.426957560338966e-06
golden maple,6,22,19.99,3.55,3.1833333333333336,1.5,7.426957560338966e-06
Earto,5,22,,3.3,3.56,2.0,7.426957560338966e-06
Blackweb,4,22,,4.0,3.975,5.5,7.426957560338966e-06
Dell,4,22,150.0,4.3,4.25,6.0,7.426957560338966e-06
Fashionit,4,22,79.0,3.6500000000000004,3.5,5.5,7.426957560338966e-06
TJ,4,22,,3.5,3.5,4.5,7.426957560338966e-06
2X Mobile,3,22,8.99,3.8,3.533333333333333,6.0,7.426957560338966e-06
BébéSounds,3,22,,3.6,3.4,9.0,7.426957560338966e-06
DOVIICO,3,22,24.99,3.7,3.4,3.0,7.426957560338966e-06
GQY,3,22,,3.3,3.466666666666667,4.0,7.426957560338966e-06
GenXenon,3,22,35.99,3.7,3.5666666666666664,2.0,7.426957560338966e-06
Sllik,3,22,,3.3,3.5,7.0,7.426957560338966e-06
Traxx,3,22,13.49,3.6,3.6333333333333333,8.0,7.426957560338966e-06
XHT,3,22,,4.3,4.3999999999999995,5.0,7.426957560338966e-06
id America,3,22,9.28,2.5,2.6666666666666665,5.0,7.426957560338966e-06
YHhao,13,21,4.35,3.3,3.215384615384615,1.0,7.089368580323559e-06
REMAX,11,21,23.0,3.0,3.2636363636363637,2.0,7.089368580323559e-06
ZAMZAM,11,21,17.99,3.5,3.0454545454545454,2.0,7.089368580323559e-06
Live Love Music,8,21,,3.45,3.175,2.0,7.089368580323559e-06
Floyd Rose,7,21,79.0,4.0,3.7857142857142856,3.0,7.089368580323559e-06
Impecca,7,21,18.195,2.7,2.942857142857143,2.0,7.089368580323559e-06
Moki International,7,21,20.09,3.6,3.7285714285714286,2.0,7.089368580323559e-06
Greshare,6,21,31.490000000000002,4.05,4.016666666666667,2.0,7.089368580323559e-06
TAKSTAR,6,21,9.59,4.1,4.15,3.0,7.089368580323559e-06
Coolwin,5,21,19.99,3.6,3.4200000000000004,2.0,7.089368580323559e-06
Gsber,5,21,,3.4,3.04,4.0,7.089368580323559e-06
jechan,5,21,19.49,3.8,3.8200000000000003,4.0,7.089368580323559e-06
1 Voice,4,21,,2.35,2.175,2.5,7.089368580323559e-06
Aeiniwer,4,21,,4.550000000000001,4.275,5.5,7.089368580323559e-06
BGOVERSS,4,21,,4.4,4.4,3.0,7.089368580323559e-06
Cuzabe,4,21,24.99,3.4,3.45,2.5,7.089368580323559e-06
Ikey,4,21,,3.3499999999999996,3.3,5.0,7.089368580323559e-06
Spidoc,4,21,,5.0,4.725,2.5,7.089368580323559e-06
TZCER,4,21,,3.6,3.55,5.0,7.089368580323559e-06
CosyFame,3,21,8.99,3.5,3.3000000000000003,6.0,7.089368580323559e-06
